imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0080401,L'avvertimento,1980,1980-08-15,"Crime, Drama",108,Italy,Italian,Damiano Damiani,"Damiano Damiani, Nicola Badalucco",Capital Films,6.5,144,,,,,4.0,1.0
tt0080402,Alla 39ª eclisse,1980,1980-11-20,Horror,105,UK,English,Mike Newell,"Allan Scott, Chris Bryant",EMI Films,4.9,1873,,$ 8415112,$ 8415112,,42.0,29.0
tt0080406,Babylon,1980,1980-11-01,Drama,95,"UK, Italy",English,Franco Rosso,"Franco Rosso, Martin Stellman",Diversity Music,7.4,950,,$ 109749,$ 109749,80.0,17.0,18.0
tt0080408,Il lenzuolo viola,1980,1980-04-25,"Drama, Mystery, Thriller",123,UK,"English, German, Czech, French",Nicolas Roeg,Yale Udoff,Recorded Picture Company (RPC),7.0,7951,,,,,63.0,65.0
tt0080412,Baltimore Bullet,1980,1980-04-01,"Comedy, Crime, Drama",103,USA,English,Robert Ellis Miller,"John Brascia, Robert Vincent O'Neil",Filmfair Communications,6.0,455,,,,,6.0,4.0
tt0080415,La banchiera,1980,1980-08-27,"Comedy, Drama",131,France,French,Francis Girod,"Georges Conchon, Francis Girod",Partner's Productions,6.3,674,,,,,3.0,2.0
tt0080419,Barnens ö,1980,1980-12-25,"Drama, Romance",109,Sweden,Swedish,Kay Pollak,"P.C. Jersild, Ola Olsson",Svenska Filminstitutet (SFI),6.6,760,,,,,8.0,2.0
tt0080420,Wu yi bian fu,1980,1980-12-11,"Action, Mystery",88,Hong Kong,Mandarin,Yuen Chor,Yuen Chor,Shaw Brothers,6.1,118,,,,,7.0,4.0
tt0080421,I magnifici sette nello spazio,1980,1980-11-13,"Action, Adventure, Sci-Fi",104,USA,English,"Jimmy T. Murakami, Roger Corman","John Sayles, John Sayles",New World Pictures,5.5,7793,$ 2000000,,,,105.0,72.0
tt0080427,Below the Belt,1980,1981-11-26,"Action, Comedy, Drama",91,USA,English,Robert Fowler,"Rosalyn Drexler, Robert Fowler",Aberdeen,5.3,162,,,,,6.0,5.0
tt0080430,Berlin Chamissoplatz,1980,1980-11-01,"Drama, Romance",112,West Germany,German,Rudolf Thome,"Jochen Brunow, Rudolf Thome",Anthea Film,6.9,117,,,,,,2.0
tt0080431,Beyond Evil,1980,1980-05-09,Horror,94,USA,English,Herb Freed,"Paul Ross, Herb Freed",IFI/Scope III,3.9,607,,,,,19.0,11.0
tt0080432,Al di là di ogni dubbio,1980,1983-10-08,"Crime, Drama, Mystery",129,New Zealand,English,John Laing,David Yallop,Endeavour Productions,6.4,167,,,,,2.0,2.0
tt0080435,Bhavni Bhavai,1981,1981-01-09,"Comedy, Drama",135,India,"Gujarati, Hindi",Ketan Mehta,"Hriday Lani, Ketan Mehta",Lucky Studio,6.6,108,,,,,3.0,
tt0080436,Chi tocca il giallo muore,1980,1980-08-29,"Action, Comedy, Crime",95,"USA, Hong Kong",English,Robert Clouse,"Robert Clouse, Robert Clouse",Golden Harvest Company,5.8,4728,,$ 8527743,$ 8527743,,47.0,25.0
tt0080437,Il grande uno rosso,1980,1980-10-03,"Drama, War",113,USA,"English, French, Italian, German",Samuel Fuller,Samuel Fuller,Lorimar Productions,7.1,18356,$ 4500000,$ 7206220,$ 7206823,77.0,125.0,65.0
tt0080438,La bimba di Satana,1982,1982-07-29,Horror,75,Italy,Italian,Mario Bianchi,"Gabriele Crisanti, Piero Regnoli",Filmarte,4.1,568,,,,,20.0,34.0
tt0080439,Il bisbetico domato,1980,1980-12-20,"Comedy, Romance",107,Italy,Italian,"Franco Castellano, Giuseppe Moccia","Franco Castellano, Giuseppe Moccia",Capital Film,7.7,6931,,,,,12.0,9.0
tt0080440,Gatto nero,1981,1981-04-04,Horror,92,Italy,Italian,Lucio Fulci,"Biagio Proietti, Edgar Allan Poe",Italian International Film,5.9,3262,,,,,50.0,70.0
tt0080442,The Black Marble,1980,1980-03-07,"Comedy, Crime, Drama",113,USA,English,Harold Becker,"Joseph Wambaugh, Joseph Wambaugh",Black Marble Company,6.2,496,,$ 2500000,$ 2500000,,13.0,9.0
tt0080448,Il ritorno degli zombi,1980,1980-10-01,"Horror, Sci-Fi",89,USA,English,Charles McCrann,Charles McCrann,CM Productions,4.0,777,,,,,35.0,11.0
tt0080450,Blow Job - Dolce lingua,1980,1980-05-17,"Drama, Horror, Mystery",78,Italy,"Italian, French",Alberto Cavallone,Alberto Cavallone,Anna Cinematografica,5.5,101,,,,,2.0,4.0
tt0080453,Laguna blu,1980,1980-07-02,"Adventure, Drama, Romance",104,USA,English,Randal Kleiser,"Henry De Vere Stacpoole, Douglas Day Stewart",Columbia Pictures,5.8,61645,$ 4500000,$ 58853106,$ 58853106,31.0,165.0,45.0
tt0080455,The Blues Brothers - I fratelli Blues,1980,1980-11-13,"Adventure, Comedy, Crime",133,USA,English,John Landis,"Dan Aykroyd, John Landis",Universal Pictures,7.9,178921,$ 27000000,$ 57229890,$ 115229890,60.0,408.0,156.0
tt0080461,"Buon viaggio, Charlie Brown",1980,1980-05-30,"Animation, Adventure, Comedy",75,USA,"English, French","Bill Melendez, Phil Roman","Charles M. Schulz, Charles M. Schulz",Lee Mendelson Film Productions,7.3,2724,,$ 2013193,$ 2013193,,28.0,6.0
tt0080464,Mirror: Chi vive in quello specchio?,1980,1980-11-07,Horror,82,USA,English,Ulli Lommel,"Ulli Lommel, Ulli Lommel",The Jerry Gross Organization,4.6,3755,$ 300000,,,,76.0,50.0
tt0080465,L'uomo del confine,1980,1981-03-05,"Action, Drama",99,"USA, Mexico","English, Spanish",Jerrold Freedman,"Jerrold Freedman, Steve Kline",Incorporated Television Company (ITC),6.0,1581,$ 8500000,,,,15.0,8.0
tt0080469,Breaking Glass,1980,1980-08-01,"Drama, Musical",104,UK,English,Brian Gibson,Brian Gibson,Allied Stars Ltd.,6.9,1168,,$ 2471,$ 2471,,22.0,16.0
tt0080472,Bronco Billy,1980,1980-06-11,"Action, Adventure, Comedy",116,USA,English,Clint Eastwood,Dennis Hackin,Warner Bros.,6.1,10653,$ 6500000,$ 24265659,$ 24265659,66.0,56.0,33.0
tt0080474,Brubaker,1980,1980-06-20,"Crime, Drama",131,USA,English,Stuart Rosenberg,"W.D. Richter, W.D. Richter",Twentieth Century Fox,7.2,15651,$ 9000000,$ 37121708,$ 37121708,54.0,57.0,33.0
tt0080480,Burebista,1980,1980-09-22,"Biography, Drama, History",142,Romania,Romanian,Gheorghe Vitanidis,Mihnea Gheorghiu,Casa de Filme Cinci,7.2,306,,,,,4.0,1.0
tt0080482,Bye Bye Brasil,1980,1980-02-09,Drama,100,"France, Brazil, Argentina",Portuguese,Carlos Diegues,"Carlos Diegues, Leopoldo Serran",Luiz Carlos Barreto Produções Cinematográficas,7.4,1475,,,,,6.0,9.0
tt0080485,Cabo Blanco,1980,1981-02-01,"Action, Adventure, Crime",91,"Mexico, USA",English,J. Lee Thompson,"Víctor Andrés Catena, Jaime Comas Gil",Arco Films,5.4,871,$ 10000000,,,,19.0,13.0
tt0080486,Il cacciatore di uomini,1980,1981-11-01,Horror,102,"Spain, France, West Germany",Spanish,Jesús Franco,"Julián Esteban, Julián Esteban",Eurociné,3.5,1116,,,,,30.0,60.0
tt0080487,Palla da golf,1980,1982-01-01,"Comedy, Sport",98,USA,English,Harold Ramis,"Brian Doyle-Murray, Harold Ramis",Orion Pictures,7.3,102977,$ 6000000,$ 39846344,$ 39846344,48.0,289.0,83.0
tt0080488,Café Express,1980,1980-02-16,Comedy,100,Italy,Italian,Nanni Loy,"Elvio Porta, Nanni Loy",Vides Cinematografica,7.2,445,,,,,2.0,1.0
tt0080489,Il vizietto II,1980,1980-12-10,Comedy,101,"France, Italy",French,Édouard Molinaro,"Jean Poiret, Jean Poiret",Da Ma Produzione,5.8,1849,,$ 6950125,$ 6950125,,7.0,7.0
tt0080492,Can't Stop the Music,1980,1980-06-20,"Biography, Comedy, Musical",124,USA,English,Nancy Walker,"Bronte Woodard, Allan Carr",EMI Films,4.1,3524,$ 20000000,,,,79.0,39.0
tt0080494,Capcana mercenarilor,1981,1981-01-26,"Adventure, Drama, War",111,"Romania, East Germany",Romanian,Sergiu Nicolaescu,"Liviu Gheorghiu, Sergiu Nicolaescu",Casa de Filme Cinci,7.7,345,,,,,4.0,
tt0080497,Cardiac Arrest,1980,1980-01-01,"Crime, Drama, Horror",85,USA,English,Murray Mintz,Murray Mintz,Film Ventures International (FVI),4.0,159,,,,,11.0,5.0
tt0080499,El carnaval de las bestias,1980,1980-12-03,"Horror, Crime",91,"Spain, Japan","Spanish, Japanese",Paul Naschy,Paul Naschy,Dálmata Films S.A.,5.7,289,,,,,15.0,23.0
tt0080500,Carny un corpo per due uomini,1980,1981-01-22,Drama,107,USA,English,Robert Kaylor,"Phoebe Kaylor, Robert Kaylor",Lorimar Productions,6.4,1867,$ 5500000,$ 1817720,$ 1817720,68.0,23.0,20.0
tt0080501,Car Crash,1981,1981-07-24,Action,95,"Italy, Spain, Mexico",English,Antonio Margheriti,"Massimo De Rita, Marco Tullio Giordana",Cleminternazionale Cinematografica,3.7,103,,,,,4.0,2.0
tt0080503,La casa sperduta nel parco,1980,1980-11-06,"Horror, Thriller",91,Italy,"Italian, English",Ruggero Deodato,"Gianfranco Clerici, Vincenzo Mannino",F.D. Cinematografica,5.8,4713,,,,,92.0,82.0
tt0080506,Cataclysm,1980,1983,Horror,94,USA,English,"Phillip Marshak, Tom McGowan",Philip Yordan,,3.7,505,,,,,32.0,21.0
tt0080508,Cecilia,1982,1984-08-10,Drama,127,"Cuba, Spain",Spanish,Humberto Solás,"Jorge Ramos, Nelson Rodríguez",Impala,6.0,117,,,,,4.0,1.0
tt0080513,Detector,1980,1980-09-25,"Action, Drama, Sci-Fi",92,Australia,English,Ian Barry,Ian Barry,Palm Beach Pictures,5.4,778,AUD 450000,,,,11.0,14.0
tt0080514,Chakra,1981,1981-04-17,Action,140,India,Hindi,Rabindra Dharmaraj,"Jaywant Dalvi, Rabindra Dharmaraj",Neo Films,6.9,132,,,,,4.0,
tt0080515,In amore si cambia,1980,1980-12-01,"Comedy, Drama",102,USA,English,"Richard Lang, Noel Black","Erich Segal, Martin Ransohoff",Film Finance Group,5.3,875,,$ 16400000,,,15.0,12.0
tt0080516,Changeling,1980,1980-03-28,Horror,107,Canada,English,Peter Medak,"Russell Hunter, William Gray",Chessman Park Productions,7.2,29161,CAD 7600000,,,70.0,320.0,144.0
tt0080518,Charlotte,1981,1981-02-26,"Biography, Drama, War",96,"Netherlands, West Germany, UK, Italy","Dutch, English",Frans Weisz,"Judith Herzberg, Frans Weisz",Cineteam Features,7.1,102,,,,,,1.0
tt0080519,Agenzia divorzi,1980,1981,Comedy,92,USA,English,Ken Annakin,"Timothy Harris, Herschel Weingrod",Regal Productions,5.5,135,,,,,3.0,1.0
tt0080520,Cheech and Chong's Next Movie,1980,1980-07-18,"Comedy, Crime, Sci-Fi",99,USA,English,Tommy Chong,"Tommy Chong, Cheech Marin",Universal Pictures,6.1,11676,,$ 41675194,$ 41675194,66.0,39.0,21.0
tt0080527,The Children,1980,1980-06-13,"Horror, Sci-Fi",93,USA,English,Max Kalmanowicz,"Carlton J. Albright, Edward Terry",Albright Films Inc.,5.5,1827,$ 400000,,,,80.0,39.0
tt0080529,Qing tie,1980,1980-10-17,"Adventure, Mystery",98,Hong Kong,Mandarin,Chung Sun,"Hung Chin, Kuang Ni",Shaw Brothers,6.7,113,,,,,4.0,1.0
tt0080530,Chissà perché... capitano tutte a me,1980,1980-12-11,"Action, Comedy, Family",99,Italy,"Italian, English",Michele Lupo,"Marcello Fondato, Francesco Scardamaglia",Leone Film,5.9,2524,,,,,4.0,3.0
tt0080536,Quei due,1980,1981-05-07,Drama,106,Canada,English,Jules Dassin,"Marie-Terese Baird, Thomas Hedley Jr.",Film Consortium of Canada,5.8,505,CAD 5700000,,,,17.0,7.0
tt0080538,Cirkus Casablanca,1981,1981-02-27,"Family, Comedy, Drama",96,Denmark,Danish,Erik Clausen,"Erik Clausen, Rumle Hammerich",Casablanca 80,5.9,183,,,,,2.0,1.0
tt0080539,La città delle donne,1980,1980-03-28,"Comedy, Drama, Fantasy",139,"Italy, France",Italian,Federico Fellini,"Federico Fellini, Bernardino Zapponi",Opera Film Produzione,7.0,6209,,$ 12516,$ 12516,,33.0,23.0
tt0080541,Clara et les Chics Types,1981,1981-01-14,"Comedy, Drama, Music",110,France,French,Jacques Monnet,Jean-Loup Dabadie,Gaumont International,5.7,393,,,,,2.0,1.0
tt0080545,Cloud Dancer,1980,1980-05-01,"Adventure, Drama",104,USA,English,Barry Brown,"William Goodhart, Barry Brown",,5.5,177,,,,,9.0,2.0
tt0080546,The Club,1980,1980-09-18,"Comedy, Drama, Sport",96,Australia,English,Bruce Beresford,"David Williamson, David Williamson",The South Australian Film Corporation,6.9,912,AUD 700000,,,,21.0,12.0
tt0080547,Cma,1980,1980-10-10,Drama,100,Poland,Polish,Tomasz Zygadlo,Tomasz Zygadlo,"Zespól Filmowy ""X""",7.1,121,,,,,,
tt0080549,La ragazza di Nashville,1980,1980-03-07,"Biography, Drama, Music",124,USA,English,Michael Apted,"Thomas Rickman, Loretta Lynn",Universal Pictures,7.5,16303,,$ 67182787,$ 67182787,87.0,97.0,43.0
tt0080550,Coast to Coast,1980,1980-10-03,"Comedy, Drama, Romance",95,USA,English,Joseph Sargent,Stanley Weiser,Paramount Pictures,5.4,361,,$ 4495445,$ 4495445,,6.0,5.0
tt0080552,Cocktail Molotov,1980,1980-02-06,Drama,100,France,French,Diane Kurys,"Philippe Adrien, Diane Kurys",Alexandre Films,6.1,106,,,,,3.0,2.0
tt0080554,Colegas,1982,1982-10-25,Drama,117,Spain,Spanish,Eloy de la Iglesia,"Gonzalo Goicoechea, Eloy de la Iglesia",Ópalo Films,6.4,370,,,,,5.0,5.0
tt0080555,La compagna di viaggio,1980,1981-01-03,Comedy,94,Italy,Italian,Ferdinando Baldi,"Ferdinando Baldi, Ferdinando Baldi",Rinascita Cinematografica,4.6,107,,,,,1.0,1.0
tt0080556,Competition,1980,1980-12-03,"Drama, Romance, Music",123,USA,English,Joel Oliansky,"Joel Oliansky, Joel Oliansky",Rastar Films,6.6,1798,,$ 14287755,$ 14287755,,35.0,10.0
tt0080561,La Costante,1980,1980-09-19,Drama,87,Poland,"Polish, English",Krzysztof Zanussi,Krzysztof Zanussi,Film Polski,7.1,716,,,,,5.0,3.0
tt0080565,L'ombrello bulgaro,1980,1980-10-08,"Adventure, Comedy, Crime",98,France,French,Gérard Oury,"Gérard Oury, Danièle Thompson",Gaumont,6.7,2242,,,,,6.0,5.0
tt0080569,Cruising,1980,1980-10-28,"Crime, Drama, Mystery",102,"West Germany, USA",English,William Friedkin,"William Friedkin, Gerald Walker",Lorimar Film Entertainment,6.5,18376,$ 11000000,$ 19798718,$ 19814523,43.0,157.0,130.0
tt0080577,Csontváry,1980,1980-10-02,Drama,112,Hungary,"Hungarian, German, Italian, Arabic",Zoltán Huszárik,"István Császár, Péter Dobai",Hunnia Filmstúdió,7.0,181,,,,,2.0,1.0
tt0080580,Cuba Crossing,1980,1980-02-23,Action,90,"USA, West Germany",English,Chuck Workman,"Chuck Workman, Robin Swicord",Jack White Productions,3.9,165,,,,,6.0,3.0
tt0080591,Damy priglashayut kavalerov,1981,1981-05-30,"Comedy, Romance",76,Soviet Union,Russian,Ivan Kiasashvili,"Aleksandr Borodyanskiy, Karen Shakhnazarov",Mosfilm,6.7,135,,,,,,
tt0080603,La nave fantasma,1980,1980-04-04,"Adventure, Horror, Mystery",91,"UK, Canada","English, German",Alvin Rakoff,"John Robins, Jack Hill",Astral Bellevue Pathé,4.9,3600,CAD 4500000,,,10.0,89.0,56.0
tt0080605,I violenti di Borrow Street,1980,1980-03-14,"Action, Crime, Drama",103,USA,English,John Flynn,"Thomas Michael Donnelly, Thomas Michael Donnelly",American International Pictures,6.3,918,,,,,19.0,20.0
tt0080606,Delitto a Porta Romana,1980,1980-10-30,"Comedy, Crime",92,Italy,Italian,Bruno Corbucci,"Mario Amendola, Mario Amendola",Cleminternazionale Cinematografica,6.4,241,,,,,,5.0
tt0080607,Delusion,1981,1981-03-01,Horror,82,USA,English,Alan Beattie,"Alan Beattie, Jack Viertel",Trauma Associates,4.5,211,,,,,11.0,7.0
tt0080610,L'ultimo metrò,1980,1981-04-14,"Drama, Romance, War",131,France,"Italian, French, German",François Truffaut,"François Truffaut, Suzanne Schiffman",Les Films du Carrosse,7.4,12222,,$ 3007945,$ 3007945,,45.0,47.0
tt0080616,Germania pallida madre,1980,1980-09-26,"Drama, History, War",123,West Germany,"German, French, English",Helma Sanders-Brahms,Helma Sanders-Brahms,Helma Sanders-Brahms Filmproduktion,7.2,671,,,$ 6988,,6.0,8.0
tt0080621,Di san lei da dou,1980,1980-01-19,"Action, Adventure, Fantasy",88,Hong Kong,Mandarin,Cheh Chang,"Kuang Ni, Cheh Chang",Shaw Brothers,6.1,117,,,,,5.0,6.0
tt0080627,Die Laughing,1980,1980-04-01,"Adventure, Comedy, Crime",108,USA,English,Jeff Werner,"Scott Parker, Scott Parker",,4.8,252,,,,,6.0,4.0
tt0080630,Diabolico imbroglio,1981,1981-05-01,Comedy,95,Canada,English,Alvin Rakoff,"Thomas Gifford, William W. Norton",Filmplan International,4.7,113,CAD 5200000,,,,1.0,3.0
tt0080636,Bruce Lee dalla Cina con furore,1980,1980-04-02,"Action, Comedy, Horror",90,Hong Kong,Cantonese,Hark Tsui,"Roy Szeto, Hark Tsui",Seasonal,6.5,770,,,,,13.0,8.0
tt0080638,Do Aur Do Paanch,1980,1980-02-08,"Action, Comedy, Drama",132,India,Hindi,Rakesh Kumar,"Gyandev Agnihotri, Sachin Bhowmick",Devar Films,7.0,910,,,,,6.0,
tt0080641,I mastini della guerra,1980,1980-12-18,"Action, Adventure, Drama",118,UK,English,John Irvin,"Gary DeVore, George Malko",Juniper Films,6.3,7550,,$ 5484132,$ 5484132,56.0,71.0,47.0
tt0080645,Morte al telefono,1980,1980-02-29,"Horror, Thriller",94,USA,English,Robert Hammer,"Robert Hammer, Michael D. Castle",Scorpion Productions,4.9,1620,,,,,58.0,69.0
tt0080649,Dorotej,1981,1981,"Drama, History",98,Yugoslavia,Serbo-Croatian,Zdravko Velimirovic,"Borislav Mihajlovic-Mihiz, Dobrilo Nenadic",Avala Film,6.9,146,,,,,2.0,
tt0080652,Doslo doba da se ljubav proba,1980,1980-01-31,"Comedy, Romance",93,Yugoslavia,Serbo-Croatian,Zoran Calic,"Zoran Calic, Jovan Markovic",Union Film,7.3,1112,,,,,,
tt0080653,Dostana,1980,1980-10-17,"Action, Crime, Drama",152,India,Hindi,Raj Khosla,"Javed Akhtar, Salim Khan",Dharma Productions,6.7,875,,,,,6.0,
tt0080654,La dottoressa ci sta col colonnello,1980,1980-12-19,Comedy,88,Italy,Italian,Michele Massimo Tarantini,"Francesco Milizia, Michele Massimo Tarantini",Dania Film,5.1,242,,,,,2.0,3.0
tt0080656,Doppio negativo,1980,1981-11-30,Thriller,96,Canada,English,George Bloomfield,"Ross Macdonald, Thomas Hedley Jr.",Canadian Film Development Corporation (CFDC),4.4,113,CAD 3400000,,,,4.0,2.0
tt0080658,Dr. Heckyl and Mr. Hype,1980,1980-10-01,"Comedy, Drama, Horror",99,USA,English,Charles B. Griffith,Charles B. Griffith,Cannon Group,4.2,560,,,,,15.0,8.0
tt0080661,Vestito per uccidere,1980,1981-02-06,"Crime, Drama, Mystery",104,USA,English,Brian De Palma,Brian De Palma,Filmways Pictures,7.1,34135,$ 6500000,$ 31899000,$ 31899000,74.0,233.0,149.0
tt0080667,Dumbrava minunata,1981,1981,"Comedy, Family, Fantasy",75,Romania,Romanian,Gheorghe Naghi,"Draga Olteanu Matei, Mihail Sadoveanu",Casa de Filme Unu,7.4,258,,,,,4.0,2.0
tt0080671,Il bambino e il grande cacciatore,1980,1980-07-24,"Adventure, Drama",97,"Australia, USA",English,Peter Collinson,Lanny Cotler,Arkoff International,7.0,1366,,,,,37.0,9.0
tt0080678,The Elephant Man,1980,1981-03-12,"Biography, Drama",124,"USA, UK","English, French",David Lynch,"Christopher De Vore, Eric Bergren",Brooksfilms,8.1,214473,$ 5000000,$ 26010864,$ 26020641,78.0,420.0,149.0
tt0080684,L'Impero colpisce ancora,1980,1980-09-19,"Action, Adventure, Fantasy",124,USA,English,Irvin Kershner,"Leigh Brackett, Lawrence Kasdan",Lucasfilm,8.7,1132073,$ 18000000,$ 291286960,$ 549265501,82.0,1229.0,228.0
tt0080707,Exterminator,1980,1980-09-19,"Action, Crime, Drama",104,USA,English,James Glickenhaus,James Glickenhaus,Interstar,5.7,4855,$ 2000000,,,,98.0,104.0
tt0080709,Fabian,1980,1980-04-25,Drama,110,West Germany,German,Wolf Gremm,"Hans Borgelt, Wolf Gremm",Regina Ziegler Filmproduktion,5.9,109,,,,,5.0,2.0
tt0080711,Dissolvenza in nero,1980,1980-10-14,"Comedy, Crime, Horror",102,USA,English,Vernon Zimmerman,Vernon Zimmerman,Leisure Investment Company,5.9,2749,,,,54.0,46.0,54.0
tt0080714,Ricominciare ad amarsi ancora,1980,1984-02-23,"Drama, Romance",103,USA,English,Steven Paul,"Steven Paul, Ted Allan",O.T.A. Productions,5.0,328,,,,,4.0,
tt0080715,Le cadute,1980,1982-08-06,"Comedy, Sci-Fi",195,UK,"English, Dutch, French, German",Peter Greenaway,Peter Greenaway,British Film Institute (BFI),7.3,1365,,,,,18.0,19.0
tt0080716,Saranno famosi,1980,1980-08-25,"Drama, Music, Musical",134,USA,"English, Spanish, French, Russian",Alan Parker,Christopher Gore,Metro-Goldwyn-Mayer (MGM),6.6,19815,,$ 21202829,$ 21202829,58.0,113.0,55.0
tt0080717,Zhang bei,1981,1981,"Action, Comedy",121,Hong Kong,"Cantonese, Mandarin",Chia-Liang Liu,Chia-Liang Liu,Shaw Brothers,6.8,620,,,,,12.0,14.0
tt0080719,Fantozzi contro tutti,1980,1980-11-13,Comedy,97,Italy,Italian,"Neri Parenti, Paolo Villaggio","Leonardo Benvenuti, Piero De Bernardi",Maura International Films,7.1,2612,,,,,3.0,2.0
tt0080724,Pastasciutta... amore mio!,1980,1980-02-01,"Comedy, Drama, Romance",93,USA,English,Anne Bancroft,Anne Bancroft,Brooksfilms,6.3,1830,,$ 7653061,$ 7653061,,47.0,10.0
tt0080725,Fatty Finn,1980,1980-12-18,"Comedy, Family",91,Australia,English,Maurice Murphy,"Bob Ellis, Bob Ellis",Children's Film Corp.,7.0,236,,,,,4.0,
tt0080726,Fei hu wai chuan,1980,1980-11-15,"Action, Drama",129,Hong Kong,Mandarin,Cheh Chang,"Louis Cha, Cheh Chang",Shaw Brothers,6.6,109,,,,,5.0,1.0
tt0080728,La moglie dell'aviatore,1981,1981-03-04,"Comedy, Drama, Romance",106,France,"French, English, German",Éric Rohmer,Éric Rohmer,Les Films du Losange,7.6,2954,,,,,13.0,10.0
tt0080730,Fiend,1980,1980-09-01,Horror,93,USA,English,Don Dohler,"Don Dohler, Don Leifert",Cinema Enterprises,4.5,326,$ 6000,,,,16.0,21.0
tt0080731,Diabolico complotto del Dr. Fu Manchu,1980,1980-08-08,"Comedy, Crime, Fantasy",100,USA,English,"Piers Haggard, Richard Quine","Rudy Dochtermann, Jim Moloney",Braun Entertainment Group,5.1,1902,,$ 10697276,$ 10697276,,44.0,9.0
tt0080735,Final Assignment,1980,1980-11-20,"Drama, Thriller",98,Canada,English,Paul Almond,Marc Rosen,Cinema One,4.9,127,CAD 6400000,,,,3.0,
tt0080736,The Final Countdown,1980,1980-08-01,"Action, Sci-Fi",103,USA,"English, Japanese, Russian",Don Taylor,"Thomas Hunter, Peter Powell",Bryna Productions,6.7,20927,$ 12000000,$ 16647800,$ 16647800,51.0,171.0,62.0
tt0080738,Delitti inutili,1980,1980-10-03,"Crime, Thriller",112,USA,English,Brian G. Hutton,"Mann Rubin, Lawrence Sanders",Artanis Productions Inc.,5.9,1748,,,,,38.0,20.0
tt0080739,First Family,1980,1980-12-25,Comedy,97,USA,English,Buck Henry,Buck Henry,F.F. Associates,4.4,570,,$ 15198912,$ 15198912,,17.0,10.0
tt0080743,Tie qi men,1980,1980-08-14,"Action, Drama",113,Hong Kong,Mandarin,Cheh Chang,"Cheh Chang, Kuang Ni",Shaw Brothers,6.9,332,,,,,6.0,6.0
tt0080745,Flash Gordon,1980,1980-12-05,"Action, Adventure, Sci-Fi",111,"UK, Italy, Netherlands, USA",English,Mike Hodges,"Lorenzo Semple Jr., Michael Allin",Starling Films,6.5,49768,$ 20000000,$ 27107960,$ 27153545,58.0,296.0,135.0
tt0080748,Fo zhang luo han quan,1980,1980-05-07,"Action, Adventure",90,Hong Kong,"Cantonese, Mandarin",Woo-Ping Yuen,"Chi-Ming Lam, Siu Ming Tsui",Bang Bang Films,6.6,331,,,,,9.0,6.0
tt0080749,Fog,1980,1980-03-22,"Horror, Thriller",89,USA,English,John Carpenter,"John Carpenter, Debra Hill",AVCO Embassy Pictures,6.8,62186,$ 1000000,$ 21448782,$ 21448782,55.0,390.0,265.0
tt0080750,Foolin' Around,1980,1980-12-19,"Comedy, Romance, Sport",111,USA,English,Richard T. Heffron,"Michael Kane, David Swift",GCC,6.1,412,,,,,14.0,6.0
